jefe_hogar,genero,edad,estudiante,estado_civli,telefono_propio,smart_phone,desde_cuando_smart,mas_un_SIM,tipo_contrato,n_recarga_mensual,gasto_mensual_tel,empresa,porque_empresa,piensa_cambiarse,investigo_competencia,es_facil_cambiarse,paga_mas_esperado,nse,pobreza,empleo,ingreso_mensual,dist
1.0,1.0,50.0,2.0,1.0,1.0,1.0,2.0,2.0,Pospago,0.0,120.0,3.0,23.0,2.0,4.0,5.0,2.0,3.0,3.0,1.0,1500.0,200104
2.0,2.0,21.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,4.0,30.0,1.0,22.0,2.0,4.0,3.0,2.0,3.0,3.0,2.0,0.0,200104
2.0,2.0,20.0,2.0,6.0,1.0,1.0,2.0,2.0,Prepago,3.0,10.0,1.0,23.0,2.0,5.0,3.0,2.0,3.0,3.0,2.0,0.0,200104
1.0,1.0,40.0,2.0,1.0,1.0,1.0,1.0,2.0,Control,1.0,30.0,4.0,22.0,2.0,3.0,5.0,2.0,3.0,3.0,1.0,1250.0,200104
2.0,2.0,36.0,2.0,1.0,1.0,1.0,1.0,2.0,Prepago,4.0,20.0,1.0,22.0,1.0,5.0,7.0,2.0,3.0,3.0,2.0,0.0,200104
2.0,2.0,68.0,2.0,3.0,1.0,1.0,1.0,2.0,Prepago,2.0,5.0,1.0,25.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,0.0,200104
2.0,2.0,16.0,1.0,6.0,1.0,1.0,1.0,2.0,Prepago,2.0,5.0,4.0,23.0,2.0,1.0,5.0,2.0,3.0,3.0,2.0,0.0,200104
1.0,1.0,47.0,2.0,1.0,1.0,1.0,2.0,2.0,Prepago,4.0,25.0,1.0,22.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,1086.8333333333333,200104
2.0,2.0,22.0,1.0,6.0,1.0,1.0,2.0,2.0,Control,1.0,29.9,2.0,22.0,2.0,3.0,1.0,2.0,3.0,3.0,2.0,0.0,200104
2.0,2.0,19.0,1.0,6.0,1.0,1.0,2.0,2.0,Control,1.0,24.9,1.0,23.0,2.0,6.0,3.0,2.0,3.0,3.0,2.0,0.0,200104
1.0,2.0,27.0,2.0,6.0,1.0,1.0,2.0,2.0,Pospago,0.0,34.0,1.0,22.0,2.0,6.0,2.0,2.0,3.0,3.0,1.0,1700.0,200104
1.0,1.0,20.0,1.0,6.0,1.0,1.0,1.0,2.0,Prepago,5.0,25.0,1.0,23.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,1050.0,200104
1.0,2.0,57.0,2.0,6.0,1.0,1.0,2.0,2.0,Prepago,4.0,15.0,1.0,22.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,1200.0,200104
1.0,1.0,50.0,2.0,1.0,1.0,1.0,2.0,2.0,Prepago,4.0,25.0,2.0,21.0,2.0,1.0,1.0,2.0,4.0,3.0,1.0,2605.0,200104
2.0,2.0,49.0,2.0,1.0,1.0,1.0,2.0,2.0,Prepago,4.0,20.0,3.0,24.0,2.0,1.0,1.0,2.0,4.0,3.0,1.0,4962.5,200104
2.0,2.0,45.0,2.0,1.0,1.0,2.0,2.0,2.0,Prepago,4.0,15.0,1.0,22.0,2.0,1.0,1.0,2.0,4.0,3.0,2.0,0.0,200104
1.0,1.0,27.0,1.0,6.0,1.0,1.0,2.0,2.0,Control,1.0,34.9,1.0,22.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,2200.0,200104
1.0,1.0,46.0,2.0,1.0,1.0,1.0,2.0,2.0,Prepago,5.0,30.0,2.0,21.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,1085.4166666666667,200104
2.0,2.0,19.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,4.0,25.0,2.0,22.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,0.0,200104
1.0,1.0,54.0,2.0,1.0,1.0,2.0,2.0,2.0,Prepago,4.0,15.0,4.0,22.0,2.0,1.0,3.0,2.0,4.0,3.0,1.0,1360.0,200104
2.0,1.0,42.0,2.0,6.0,1.0,1.0,1.0,2.0,Prepago,1.0,35.0,1.0,22.0,2.0,1.0,1.0,2.0,4.0,3.0,1.0,5779.166666666667,200104
1.0,2.0,46.0,2.0,1.0,1.0,1.0,2.0,2.0,Control,1.0,34.9,4.0,23.0,1.0,6.0,5.0,2.0,2.0,3.0,1.0,4700.0,200104
2.0,2.0,19.0,1.0,6.0,1.0,1.0,2.0,2.0,Control,1.0,25.0,4.0,21.0,2.0,4.0,6.0,2.0,2.0,3.0,2.0,0.0,200104
1.0,1.0,49.0,2.0,1.0,1.0,1.0,2.0,2.0,Prepago,1.0,29.9,1.0,22.0,2.0,1.0,5.0,2.0,3.0,3.0,1.0,4562.5,200104
2.0,1.0,19.0,1.0,6.0,1.0,1.0,2.0,2.0,Control,4.0,25.0,1.0,22.0,2.0,4.0,4.0,2.0,3.0,3.0,2.0,0.0,200104
2.0,1.0,22.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,4.0,20.0,3.0,23.0,2.0,1.0,5.0,2.0,3.0,3.0,2.0,0.0,200104
1.0,1.0,56.0,2.0,2.0,1.0,1.0,2.0,2.0,Prepago,1.0,30.0,2.0,22.0,2.0,4.0,5.0,2.0,3.0,3.0,1.0,1650.0,200104
1.0,1.0,31.0,2.0,2.0,1.0,1.0,1.0,2.0,Pospago,0.0,56.0,1.0,22.0,1.0,5.0,5.0,2.0,3.0,3.0,1.0,2000.0,200104
2.0,2.0,26.0,2.0,2.0,1.0,1.0,1.0,2.0,Prepago,3.0,20.0,1.0,22.0,2.0,6.0,5.0,2.0,3.0,3.0,2.0,0.0,200104
1.0,2.0,35.0,2.0,6.0,1.0,1.0,2.0,2.0,Prepago,2.0,10.0,2.0,23.0,2.0,1.0,1.0,2.0,4.0,3.0,2.0,400.0,200104
1.0,2.0,45.0,2.0,6.0,1.0,1.0,1.0,2.0,Prepago,3.0,30.0,1.0,21.0,2.0,5.0,4.0,2.0,4.0,3.0,1.0,1237.1666666666667,200104
2.0,1.0,48.0,2.0,6.0,1.0,1.0,2.0,2.0,Prepago,4.0,28.0,1.0,24.0,2.0,1.0,3.0,2.0,4.0,3.0,1.0,1215.6666666666667,200104
1.0,1.0,64.0,2.0,2.0,1.0,2.0,1.0,2.0,Pospago,0.0,30.0,1.0,23.0,2.0,1.0,1.0,2.0,4.0,3.0,1.0,434.1666666666667,200104
1.0,1.0,26.0,2.0,6.0,1.0,1.0,1.0,2.0,Prepago,5.0,30.0,2.0,22.0,1.0,2.0,5.0,2.0,3.0,3.0,1.0,1520.8333333333333,200104
2.0,2.0,24.0,2.0,6.0,1.0,1.0,2.0,2.0,Pospago,0.0,60.0,2.0,22.0,2.0,3.0,4.0,2.0,3.0,3.0,1.0,2200.0,200104
2.0,2.0,29.0,2.0,1.0,1.0,1.0,1.0,2.0,Prepago,5.0,40.0,1.0,22.0,2.0,5.0,3.0,2.0,5.0,2.0,2.0,0.0,200104
2.0,1.0,39.0,2.0,1.0,1.0,1.0,2.0,2.0,Prepago,3.0,20.0,1.0,23.0,2.0,3.0,5.0,2.0,5.0,2.0,1.0,1368.75,200104
2.0,1.0,23.0,2.0,6.0,1.0,1.0,1.0,2.0,Pospago,0.0,40.0,3.0,23.0,2.0,4.0,2.0,2.0,4.0,3.0,1.0,950.0,200104
2.0,1.0,15.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,4.0,35.0,3.0,23.0,2.0,1.0,5.0,2.0,4.0,3.0,2.0,0.0,200104
2.0,2.0,36.0,2.0,6.0,1.0,1.0,2.0,2.0,Control,4.0,20.0,4.0,21.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,0.0,200104
1.0,1.0,57.0,2.0,2.0,1.0,1.0,2.0,2.0,Control,4.0,25.0,2.0,22.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,8212.5,200104
1.0,1.0,29.0,2.0,1.0,1.0,1.0,2.0,2.0,Prepago,1.0,39.9,2.0,23.0,1.0,6.0,4.0,2.0,4.0,3.0,1.0,4864.666666666667,200104
2.0,2.0,23.0,2.0,1.0,1.0,1.0,2.0,2.0,Control,4.0,30.0,2.0,23.0,2.0,4.0,4.0,2.0,4.0,3.0,2.0,0.0,200104
2.0,2.0,18.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,4.0,34.0,3.0,22.0,2.0,1.0,4.0,2.0,4.0,3.0,2.0,0.0,200104
1.0,1.0,60.0,2.0,2.0,1.0,1.0,2.0,2.0,Prepago,1.0,34.0,3.0,23.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,2518.1666666666665,200104
2.0,2.0,52.0,2.0,2.0,1.0,1.0,2.0,2.0,Control,1.0,40.0,3.0,22.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,0.0,200104
1.0,1.0,42.0,2.0,2.0,1.0,1.0,1.0,2.0,Prepago,1.0,35.0,1.0,22.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,4750.0,200104
2.0,2.0,38.0,2.0,2.0,1.0,1.0,2.0,2.0,Prepago,1.0,35.0,1.0,23.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,0.0,200104
1.0,1.0,33.0,2.0,2.0,1.0,1.0,1.0,2.0,Prepago,1.0,35.0,1.0,22.0,2.0,1.0,4.0,2.0,3.0,3.0,1.0,7300.0,200104
1.0,1.0,57.0,2.0,1.0,1.0,2.0,1.0,2.0,Control,1.0,25.0,1.0,23.0,2.0,1.0,5.0,2.0,4.0,2.0,1.0,1300.0,200104
2.0,2.0,56.0,2.0,1.0,1.0,1.0,1.0,2.0,Control,1.0,25.0,1.0,22.0,2.0,1.0,5.0,2.0,4.0,2.0,2.0,0.0,200104
2.0,2.0,20.0,2.0,6.0,1.0,1.0,2.0,2.0,Prepago,4.0,20.0,1.0,22.0,2.0,1.0,5.0,2.0,4.0,2.0,2.0,0.0,200104
1.0,2.0,56.0,2.0,6.0,1.0,1.0,1.0,2.0,Control,1.0,60.0,3.0,22.0,2.0,1.0,5.0,2.0,4.0,3.0,2.0,500.0,200104
2.0,1.0,20.0,1.0,6.0,1.0,1.0,1.0,2.0,Control,1.0,70.0,3.0,22.0,2.0,1.0,7.0,2.0,4.0,3.0,1.0,1775.0,200104
2.0,2.0,31.0,2.0,1.0,1.0,1.0,1.0,2.0,Control,1.0,50.0,3.0,22.0,2.0,1.0,5.0,2.0,4.0,3.0,2.0,0.0,200104
2.0,1.0,29.0,2.0,1.0,1.0,1.0,1.0,2.0,Control,1.0,50.0,3.0,22.0,2.0,2.0,5.0,2.0,4.0,3.0,1.0,2180.0,200104
2.0,1.0,43.0,2.0,6.0,1.0,2.0,1.0,2.0,Prepago,3.0,25.0,1.0,24.0,2.0,5.0,7.0,2.0,4.0,3.0,1.0,2737.5,200104
1.0,1.0,25.0,2.0,1.0,1.0,1.0,1.0,2.0,Prepago,2.0,20.0,1.0,22.0,2.0,1.0,5.0,2.0,5.0,3.0,1.0,760.4166666666666,200104
2.0,2.0,23.0,2.0,1.0,1.0,1.0,1.0,2.0,Prepago,2.0,25.0,1.0,22.0,2.0,1.0,5.0,2.0,5.0,3.0,2.0,0.0,200104
1.0,1.0,46.0,2.0,1.0,1.0,1.0,1.0,2.0,Control,1.0,40.0,1.0,23.0,2.0,5.0,5.0,2.0,4.0,3.0,1.0,912.5,200104
2.0,2.0,41.0,2.0,1.0,1.0,1.0,1.0,2.0,Control,1.0,30.0,3.0,22.0,2.0,1.0,2.0,2.0,4.0,3.0,1.0,608.3333333333334,200104
1.0,2.0,62.0,2.0,1.0,1.0,1.0,1.0,2.0,Control,1.0,60.0,1.0,23.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,0.0,200104
2.0,2.0,41.0,2.0,6.0,1.0,1.0,1.0,2.0,Control,1.0,60.0,2.0,22.0,2.0,3.0,7.0,2.0,3.0,3.0,1.0,1500.0,200104
1.0,2.0,35.0,1.0,6.0,1.0,1.0,1.0,1.0,Control,1.0,50.0,3.0,22.0,1.0,3.0,7.0,2.0,4.0,3.0,2.0,868.3333333333334,200104
2.0,2.0,12.0,1.0,6.0,1.0,1.0,2.0,2.0,Control,1.0,50.0,3.0,23.0,2.0,1.0,5.0,2.0,4.0,3.0,2.0,0.0,200104
2.0,1.0,56.0,1.0,6.0,1.0,1.0,1.0,2.0,Pospago,0.0,50.0,1.0,24.0,2.0,5.0,5.0,2.0,3.0,3.0,1.0,3500.0,200104
1.0,1.0,64.0,2.0,2.0,1.0,1.0,2.0,2.0,Pospago,0.0,55.0,2.0,23.0,2.0,4.0,5.0,2.0,3.0,3.0,1.0,3500.0,200104
2.0,2.0,58.0,2.0,2.0,1.0,1.0,2.0,2.0,Prepago,4.0,20.0,2.0,21.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,0.0,200104
2.0,1.0,24.0,2.0,6.0,1.0,1.0,2.0,2.0,Pospago,0.0,31.0,1.0,23.0,2.0,5.0,5.0,2.0,3.0,3.0,2.0,58.333333333333336,200104
1.0,1.0,38.0,2.0,2.0,1.0,1.0,1.0,2.0,Pospago,0.0,29.0,3.0,21.0,2.0,5.0,5.0,2.0,3.0,3.0,1.0,1200.0,200104
2.0,2.0,39.0,2.0,2.0,1.0,1.0,1.0,2.0,Prepago,4.0,28.0,1.0,22.0,2.0,4.0,4.0,2.0,3.0,3.0,1.0,929.1666666666666,200104
2.0,1.0,18.0,1.0,6.0,1.0,1.0,1.0,2.0,Prepago,4.0,21.0,1.0,22.0,2.0,4.0,4.0,2.0,3.0,3.0,2.0,0.0,200104
1.0,1.0,43.0,2.0,1.0,1.0,1.0,1.0,2.0,Prepago,4.0,40.0,1.0,21.0,2.0,4.0,4.0,2.0,4.0,3.0,1.0,1216.6666666666667,200104
2.0,2.0,37.0,2.0,1.0,1.0,1.0,2.0,2.0,Pospago,0.0,45.0,1.0,24.0,2.0,4.0,3.0,2.0,4.0,3.0,2.0,0.0,200104
2.0,2.0,20.0,2.0,6.0,1.0,1.0,2.0,2.0,Pospago,0.0,38.0,1.0,23.0,2.0,5.0,5.0,2.0,4.0,3.0,2.0,0.0,200104
2.0,1.0,55.0,2.0,6.0,1.0,1.0,1.0,2.0,Pospago,0.0,30.0,1.0,24.0,2.0,3.0,2.0,2.0,4.0,3.0,1.0,955.1666666666666,200104
2.0,2.0,51.0,2.0,6.0,1.0,2.0,1.0,2.0,Prepago,3.0,15.0,1.0,21.0,2.0,5.0,5.0,2.0,4.0,3.0,1.0,912.5,200104
1.0,1.0,33.0,1.0,6.0,1.0,1.0,1.0,2.0,Pospago,0.0,45.0,2.0,24.0,2.0,5.0,4.0,2.0,3.0,3.0,1.0,100.0,200104
1.0,1.0,23.0,2.0,6.0,1.0,1.0,1.0,2.0,Prepago,3.0,15.0,2.0,23.0,2.0,1.0,1.0,2.0,5.0,3.0,1.0,2000.0,200104
1.0,2.0,48.0,2.0,6.0,1.0,1.0,1.0,2.0,Prepago,4.0,20.0,4.0,22.0,2.0,1.0,1.0,2.0,4.0,3.0,1.0,1859.0833333333333,200104
1.0,2.0,49.0,2.0,6.0,1.0,1.0,1.0,2.0,Control,1.0,20.0,3.0,22.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,1702.5,200104
1.0,1.0,49.0,2.0,5.0,1.0,1.0,1.0,1.0,Prepago,5.0,35.0,4.0,22.0,2.0,1.0,1.0,2.0,4.0,3.0,1.0,2170.833333333333,200104
1.0,2.0,52.0,2.0,1.0,1.0,2.0,1.0,2.0,Prepago,5.0,40.0,3.0,22.0,1.0,1.0,1.0,2.0,4.0,3.0,2.0,434.1666666666667,200104
1.0,2.0,52.0,2.0,6.0,1.0,1.0,2.0,2.0,Prepago,4.0,20.0,4.0,22.0,2.0,1.0,7.0,2.0,4.0,3.0,1.0,1085.4166666666667,200104
1.0,2.0,37.0,2.0,1.0,1.0,1.0,1.0,2.0,Prepago,4.0,20.0,4.0,23.0,2.0,1.0,4.0,1.0,4.0,2.0,1.0,1060.0,200104
1.0,1.0,72.0,2.0,2.0,1.0,1.0,1.0,2.0,Pospago,0.0,71.0,3.0,23.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,0.0,200104
1.0,2.0,49.0,2.0,2.0,1.0,2.0,1.0,2.0,Prepago,4.0,20.0,1.0,23.0,2.0,1.0,1.0,2.0,4.0,2.0,1.0,651.25,200104
1.0,2.0,50.0,2.0,5.0,1.0,1.0,1.0,2.0,Pospago,0.0,180.0,1.0,23.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,4600.0,200104
1.0,1.0,49.0,2.0,2.0,1.0,1.0,1.0,2.0,Pospago,0.0,65.9,1.0,23.0,2.0,1.0,1.0,2.0,4.0,2.0,1.0,1736.6666666666667,200104
1.0,1.0,55.0,2.0,2.0,1.0,1.0,1.0,2.0,Pospago,0.0,40.0,1.0,23.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1085.4166666666667,200104
1.0,1.0,43.0,2.0,2.0,1.0,1.0,2.0,2.0,Pospago,0.0,30.0,2.0,23.0,2.0,3.0,3.0,2.0,4.0,3.0,1.0,1520.8333333333333,200104
2.0,2.0,42.0,2.0,2.0,1.0,1.0,2.0,2.0,Pospago,0.0,30.0,2.0,21.0,2.0,2.0,3.0,2.0,4.0,3.0,2.0,0.0,200104
2.0,1.0,22.0,2.0,6.0,1.0,1.0,2.0,2.0,Prepago,3.0,10.0,2.0,24.0,2.0,4.0,5.0,1.0,4.0,3.0,1.0,900.0,200104
1.0,1.0,41.0,2.0,2.0,1.0,2.0,2.0,2.0,Prepago,3.0,10.0,1.0,24.0,2.0,3.0,4.0,2.0,4.0,3.0,1.0,1229.1666666666667,200104
2.0,2.0,40.0,2.0,2.0,1.0,1.0,1.0,2.0,Prepago,2.0,5.0,1.0,23.0,2.0,2.0,2.0,2.0,4.0,3.0,1.0,1071.1666666666667,200104
2.0,2.0,19.0,2.0,6.0,1.0,1.0,2.0,2.0,Pospago,0.0,40.0,3.0,23.0,2.0,2.0,2.0,2.0,4.0,3.0,1.0,1500.0,200104
2.0,1.0,17.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,3.0,5.0,3.0,23.0,2.0,1.0,5.0,2.0,4.0,3.0,2.0,0.0,200104
1.0,1.0,40.0,2.0,2.0,1.0,1.0,1.0,2.0,Pospago,0.0,60.0,3.0,22.0,2.0,4.0,4.0,2.0,5.0,3.0,1.0,1025.0,200104
2.0,2.0,42.0,2.0,2.0,1.0,1.0,1.0,2.0,Pospago,0.0,30.0,4.0,22.0,2.0,3.0,4.0,2.0,5.0,3.0,1.0,941.6666666666666,200104
2.0,2.0,21.0,2.0,6.0,1.0,1.0,2.0,2.0,Pospago,0.0,60.0,3.0,22.0,2.0,2.0,2.0,2.0,5.0,3.0,1.0,959.1666666666666,200104
1.0,1.0,45.0,2.0,2.0,1.0,1.0,1.0,2.0,Pospago,0.0,100.0,2.0,23.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2000.0,200104
2.0,2.0,18.0,2.0,6.0,1.0,1.0,2.0,2.0,Pospago,0.0,65.0,1.0,21.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,0.0,200104
1.0,2.0,35.0,2.0,2.0,1.0,1.0,2.0,2.0,Pospago,0.0,30.0,4.0,23.0,2.0,1.0,1.0,2.0,4.0,3.0,1.0,7000.0,200104
1.0,1.0,29.0,2.0,1.0,1.0,1.0,2.0,2.0,Prepago,5.0,25.0,4.0,22.0,2.0,3.0,1.0,2.0,5.0,3.0,1.0,800.0,200104
2.0,2.0,32.0,2.0,1.0,1.0,1.0,2.0,2.0,Prepago,4.0,20.0,3.0,21.0,1.0,4.0,1.0,2.0,4.0,3.0,2.0,0.0,200104
1.0,1.0,34.0,2.0,1.0,1.0,1.0,2.0,2.0,Pospago,0.0,99.0,1.0,23.0,2.0,5.0,5.0,2.0,5.0,3.0,1.0,800.0,200104
1.0,1.0,38.0,2.0,1.0,1.0,1.0,1.0,2.0,Prepago,3.0,10.0,3.0,23.0,1.0,4.0,5.0,2.0,5.0,3.0,1.0,1520.8333333333333,200104
1.0,1.0,32.0,2.0,1.0,1.0,1.0,2.0,2.0,Pospago,0.0,39.0,1.0,23.0,2.0,2.0,1.0,2.0,5.0,2.0,1.0,1000.0,200104
1.0,1.0,53.0,2.0,1.0,1.0,1.0,2.0,2.0,Pospago,0.0,40.0,2.0,24.0,2.0,4.0,4.0,2.0,4.0,3.0,1.0,868.3333333333334,200104
2.0,2.0,43.0,2.0,1.0,1.0,1.0,2.0,2.0,Pospago,0.0,82.0,1.0,23.0,1.0,6.0,5.0,2.0,4.0,3.0,2.0,29.166666666666668,200104
2.0,2.0,22.0,1.0,6.0,1.0,1.0,2.0,2.0,Pospago,0.0,40.0,1.0,22.0,2.0,3.0,5.0,2.0,4.0,3.0,2.0,29.166666666666668,200104
2.0,2.0,68.0,2.0,3.0,1.0,2.0,2.0,2.0,Prepago,3.0,20.0,2.0,22.0,2.0,3.0,1.0,2.0,4.0,3.0,2.0,0.0,200104
1.0,1.0,33.0,2.0,1.0,1.0,1.0,2.0,2.0,Prepago,3.0,20.0,4.0,22.0,2.0,1.0,5.0,2.0,5.0,2.0,1.0,1302.5,200107
2.0,2.0,31.0,2.0,1.0,1.0,1.0,1.0,2.0,Prepago,3.0,25.0,1.0,24.0,2.0,5.0,5.0,2.0,5.0,2.0,2.0,0.0,200107
2.0,2.0,31.0,2.0,1.0,1.0,1.0,2.0,2.0,Prepago,3.0,25.0,4.0,24.0,2.0,4.0,6.0,2.0,5.0,3.0,2.0,0.0,200107
1.0,2.0,38.0,2.0,5.0,1.0,1.0,2.0,2.0,Prepago,4.0,30.0,3.0,23.0,2.0,5.0,5.0,2.0,4.0,3.0,2.0,0.0,200107
2.0,2.0,18.0,2.0,1.0,1.0,2.0,2.0,2.0,Prepago,3.0,15.0,3.0,23.0,2.0,5.0,3.0,2.0,4.0,3.0,1.0,960.0,200107
1.0,1.0,33.0,2.0,1.0,1.0,2.0,2.0,2.0,Prepago,4.0,25.0,3.0,21.0,1.0,4.0,5.0,2.0,5.0,3.0,1.0,900.0,200107
2.0,1.0,24.0,2.0,6.0,1.0,1.0,1.0,2.0,Prepago,3.0,10.0,1.0,21.0,2.0,2.0,2.0,2.0,5.0,3.0,1.0,900.0,200107
1.0,1.0,29.0,2.0,2.0,1.0,1.0,2.0,2.0,Pospago,0.0,24.0,3.0,22.0,2.0,1.0,1.0,2.0,5.0,3.0,1.0,1400.0,200107
1.0,2.0,27.0,2.0,5.0,1.0,1.0,2.0,2.0,Prepago,3.0,15.0,3.0,21.0,2.0,1.0,1.0,2.0,4.0,3.0,1.0,1500.0,200107
1.0,1.0,41.0,2.0,2.0,1.0,1.0,2.0,2.0,Prepago,3.0,15.0,3.0,21.0,2.0,1.0,1.0,2.0,5.0,2.0,1.0,1400.0,200107
1.0,1.0,45.0,2.0,2.0,1.0,1.0,2.0,2.0,Prepago,3.0,15.0,1.0,22.0,2.0,1.0,1.0,2.0,5.0,3.0,1.0,1823.5,200107
1.0,1.0,36.0,2.0,2.0,1.0,1.0,2.0,2.0,Prepago,3.0,10.0,4.0,22.0,2.0,1.0,1.0,2.0,5.0,3.0,1.0,2127.4166666666665,200107
1.0,1.0,28.0,1.0,1.0,1.0,1.0,2.0,2.0,Prepago,5.0,50.0,3.0,23.0,2.0,4.0,3.0,2.0,3.0,1.0,2.0,0.0,200107
2.0,2.0,27.0,2.0,1.0,1.0,1.0,2.0,2.0,Prepago,4.0,20.0,3.0,23.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,900.0,200107
1.0,1.0,45.0,2.0,1.0,1.0,1.0,2.0,2.0,Control,1.0,29.9,4.0,23.0,2.0,1.0,3.0,2.0,4.0,1.0,1.0,1000.0,200107
2.0,2.0,34.0,2.0,1.0,1.0,1.0,2.0,2.0,Prepago,4.0,20.0,4.0,23.0,2.0,1.0,2.0,2.0,4.0,1.0,2.0,0.0,200107
2.0,1.0,16.0,1.0,6.0,1.0,1.0,2.0,2.0,Control,1.0,49.9,3.0,23.0,2.0,1.0,5.0,2.0,4.0,1.0,2.0,0.0,200107
2.0,1.0,12.0,1.0,6.0,1.0,1.0,2.0,2.0,Control,1.0,25.9,3.0,23.0,2.0,1.0,5.0,2.0,4.0,1.0,2.0,0.0,200107
1.0,1.0,40.0,2.0,2.0,1.0,1.0,2.0,2.0,Prepago,5.0,35.0,4.0,23.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,900.0,200107
2.0,2.0,38.0,2.0,2.0,1.0,1.0,2.0,2.0,Prepago,4.0,20.0,4.0,23.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,0.0,200107
2.0,2.0,27.0,2.0,6.0,1.0,1.0,2.0,2.0,Control,1.0,29.9,4.0,23.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,900.0,200107
1.0,2.0,66.0,2.0,2.0,1.0,2.0,2.0,2.0,Prepago,3.0,15.0,4.0,23.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,300.0,200107
1.0,1.0,47.0,2.0,1.0,1.0,1.0,2.0,2.0,Prepago,4.0,20.0,4.0,23.0,2.0,1.0,1.0,2.0,5.0,1.0,1.0,700.0,200107
2.0,1.0,23.0,2.0,6.0,1.0,1.0,2.0,2.0,Control,1.0,45.9,3.0,23.0,2.0,1.0,1.0,2.0,5.0,1.0,1.0,800.0,200107
1.0,2.0,34.0,2.0,6.0,1.0,1.0,1.0,2.0,Prepago,4.0,25.0,4.0,23.0,2.0,7.0,7.0,2.0,3.0,3.0,1.0,500.0,200107
2.0,1.0,29.0,2.0,6.0,1.0,1.0,2.0,2.0,Prepago,3.0,15.0,4.0,23.0,2.0,1.0,7.0,2.0,3.0,3.0,1.0,750.0,200107
2.0,1.0,25.0,2.0,6.0,1.0,1.0,2.0,2.0,Prepago,3.0,15.0,4.0,22.0,2.0,7.0,7.0,2.0,5.0,3.0,1.0,2000.0,200107
1.0,1.0,45.0,2.0,2.0,1.0,1.0,2.0,2.0,Prepago,3.0,15.0,3.0,23.0,2.0,1.0,7.0,2.0,4.0,3.0,1.0,1500.0,200107
2.0,2.0,45.0,2.0,2.0,1.0,1.0,2.0,2.0,Prepago,3.0,29.0,4.0,23.0,2.0,1.0,7.0,2.0,4.0,3.0,2.0,0.0,200107
2.0,2.0,16.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,3.0,20.0,4.0,23.0,2.0,1.0,5.0,2.0,4.0,3.0,2.0,0.0,200107
2.0,2.0,23.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,3.0,15.0,4.0,22.0,2.0,1.0,7.0,2.0,4.0,3.0,2.0,0.0,200107
1.0,1.0,20.0,2.0,6.0,1.0,1.0,2.0,2.0,Prepago,3.0,15.0,4.0,23.0,2.0,1.0,7.0,2.0,3.0,3.0,1.0,800.0,200107
2.0,2.0,34.0,2.0,5.0,1.0,1.0,2.0,2.0,Prepago,3.0,10.0,3.0,23.0,2.0,7.0,7.0,2.0,5.0,2.0,1.0,500.0,200107
2.0,2.0,13.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,3.0,15.0,3.0,23.0,2.0,1.0,5.0,2.0,5.0,2.0,2.0,0.0,200107
1.0,1.0,26.0,2.0,1.0,1.0,1.0,2.0,2.0,Pospago,0.0,65.0,3.0,23.0,2.0,1.0,7.0,2.0,4.0,3.0,1.0,1500.0,200107
2.0,2.0,38.0,2.0,1.0,1.0,1.0,2.0,2.0,Prepago,3.0,20.0,3.0,24.0,2.0,2.0,2.0,2.0,5.0,3.0,2.0,0.0,200109
